[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found (rerun with --debug to see where nbgrader is looking)
[SingleUserNotebookApp | INFO] Starting buffering for 83a4692d-5c67-4199-aadf-346ebb03c7df:28cd20cef963478ab14131925b1d4427
[SingleUserNotebookApp | CRITICAL] received signal 15, stopping
[SingleUserNotebookApp | INFO] Shutting down 2 kernels
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found (rerun with --debug to see where nbgrader is looking)
[SingleUserNotebookApp | INFO] Loading the validate_assignment nbgrader serverextension
[SingleUserNotebookApp | INFO] Starting jupyterhub-singleuser server version 1.0.0
[SingleUserNotebookApp | WARNING] jupyterhub version 0.9.6 != jupyterhub-singleuser version 1.0.0. This could cause failure to authenticate and result in redirect loops!
[SingleUserNotebookApp | INFO] Serving notebooks from local directory: /home/jovyan/etc_composition/config/extensions
[SingleUserNotebookApp | INFO] The Jupyter Notebook is running at:
[SingleUserNotebookApp | INFO] http://jupyter-son520804:8888/user/son520804/
[SingleUserNotebookApp | INFO] Use Control-C to stop this server and shut down all kernels (twice to skip confirmation).
[SingleUserNotebookApp | WARNING] Activity events disabled
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/ -> /user/son520804/tree? (@172.16.71.208) 0.67ms
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/tree?redirects=1 -> /hub/api/oauth2/authorize?client_id=jupyterhub-user-son520804&redirect_uri=%2Fuser%2Fson520804%2Foauth_callback&response_type=code&state=[secret] (@35.2.38.164) 1.83ms
[SingleUserNotebookApp | INFO] Logged-in user {'kind': 'user', 'name': 'son520804', 'admin': False, 'groups': [], 'server': '/user/son520804/', 'pending': None, 'created': '2020-04-06T14:45:49.903317Z', 'last_activity': '2020-10-13T17:43:46.169883Z', 'servers': None}
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/oauth_callback?code=[secret]&state=[secret] -> /user/son520804/tree?redirects=1 (@35.2.38.164) 63.94ms
[SingleUserNotebookApp | ERROR] Could not open static file ''
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/tree?redirects=1 (son520804@35.2.38.164) 48.12ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@35.2.38.164) 6.74ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/Data_Collection.ipynb?content=0&_=1602596711409 (son520804@35.2.38.164) 1.79ms
[SingleUserNotebookApp | INFO] Saving file at /Data_Collection.ipynb
[SingleUserNotebookApp | WARNING] Notebook Data_Collection.ipynb is not trusted
[SingleUserNotebookApp | INFO] 200 PUT /user/son520804/api/contents/Data_Collection.ipynb (son520804@35.2.38.164) 309.98ms
[SingleUserNotebookApp | INFO] 201 POST /user/son520804/api/contents/Data_Collection.ipynb/checkpoints (son520804@35.2.38.164) 104.29ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/tree?_=1602611026530 (son520804@35.2.38.164) 9.54ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/common?_=1602611026531 (son520804@35.2.38.164) 11.09ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611026532 (son520804@35.2.38.164) 11.22ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1602611026533 (son520804@35.2.38.164) 20.57ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611026534 (son520804@35.2.38.164) 21.13ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1602611026535 (son520804@35.2.38.164) 18.31ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/nbgrader_version?version=0.5.6&_=1602611026536 (son520804@35.2.38.164) 0.99ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1602611026537 (son520804@35.2.38.164) 1.77ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611026538 (son520804@35.2.38.164) 4.78ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1602611026539 (son520804@35.2.38.164) 89.07ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611026541 (son520804@35.2.38.164) 2.09ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1602611026540 (son520804@35.2.38.164) 1.20ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1602611026542 (son520804@35.2.38.164) 124.34ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611026544 (son520804@35.2.38.164) 1.09ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1602611026543 (son520804@35.2.38.164) 1.59ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1602611026545 (son520804@35.2.38.164) 94.81ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1602611026546 (son520804@35.2.38.164) 1.63ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611026547 (son520804@35.2.38.164) 1.04ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1602611026548 (son520804@35.2.38.164) 56.42ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/api/kernels/83a4692d-5c67-4199-aadf-346ebb03c7df/channels?session_id=28cd20cef963478ab14131925b1d4427 (35.2.38.164): Kernel does not exist: 83a4692d-5c67-4199-aadf-346ebb03c7df
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/api/kernels/83a4692d-5c67-4199-aadf-346ebb03c7df/channels?session_id=28cd20cef963478ab14131925b1d4427 (son520804@35.2.38.164) 12.62ms
[SingleUserNotebookApp | WARNING] Replacing stale connection: 83a4692d-5c67-4199-aadf-346ebb03c7df:28cd20cef963478ab14131925b1d4427
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1602611026549 (son520804@35.2.38.164) 27.16ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611026550 (son520804@35.2.38.164) 1.71ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1602611026551 (son520804@35.2.38.164) 129.62ms
[SingleUserNotebookApp | WARNING] Replacing stale connection: 83a4692d-5c67-4199-aadf-346ebb03c7df:28cd20cef963478ab14131925b1d4427
[SingleUserNotebookApp | WARNING] Replacing stale connection: 83a4692d-5c67-4199-aadf-346ebb03c7df:28cd20cef963478ab14131925b1d4427
[SingleUserNotebookApp | WARNING] Replacing stale connection: 83a4692d-5c67-4199-aadf-346ebb03c7df:28cd20cef963478ab14131925b1d4427
[SingleUserNotebookApp | WARNING] Replacing stale connection: 83a4692d-5c67-4199-aadf-346ebb03c7df:28cd20cef963478ab14131925b1d4427
[SingleUserNotebookApp | WARNING] Replacing stale connection: 83a4692d-5c67-4199-aadf-346ebb03c7df:28cd20cef963478ab14131925b1d4427
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/tree? -> /hub/api/oauth2/authorize?client_id=jupyterhub-user-son520804&redirect_uri=%2Fuser%2Fson520804%2Foauth_callback&response_type=code&state=[secret] (@35.2.24.199) 1.73ms
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/api/terminals?_=1602601667825 -> /hub/api/oauth2/authorize?client_id=jupyterhub-user-son520804&redirect_uri=%2Fuser%2Fson520804%2Foauth_callback&response_type=code&state=[secret] (@35.2.24.199) 3.29ms
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/api/sessions?_=1602601667824 -> /hub/api/oauth2/authorize?client_id=jupyterhub-user-son520804&redirect_uri=%2Fuser%2Fson520804%2Foauth_callback&response_type=code&state=[secret] (@35.2.24.199) 3.93ms
[SingleUserNotebookApp | WARNING] oauth state 'eyJ1dWlkIjogImMzZDhiOGE2NzA2ZDQ5ZDdiNDAzYjJkZTJlYmI2OTM0IiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC90cmVlPyJ9' != 'eyJ1dWlkIjogImJhNGNiYTIyOTBmZjQ3ZjA5NmQ3YTc3NTYwODk5OTc5IiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC9hcGkvc2Vzc2lvbnM_Xz0xNjAyNjAxNjY3ODI0In0'
[SingleUserNotebookApp | WARNING] 403 GET /user/son520804/oauth_callback?code=48d796c6-f8ec-4eb8-9091-b7d356a7d768&state=eyJ1dWlkIjogImMzZDhiOGE2NzA2ZDQ5ZDdiNDAzYjJkZTJlYmI2OTM0IiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC90cmVlPyJ9 (35.2.24.199): oauth state does not match. Try logging in again.
[SingleUserNotebookApp | WARNING] 403 GET /user/son520804/oauth_callback?code=[secret]&state=[secret] (@35.2.24.199) 7.38ms
[SingleUserNotebookApp | WARNING] oauth state 'eyJ1dWlkIjogImVkNTc4OGE2ZDQwMDRhOGY5MTY1Y2IyNmRhNGZlMzExIiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC9hcGkvdGVybWluYWxzP189MTYwMjYwMTY2NzgyNSJ9' != 'eyJ1dWlkIjogImJhNGNiYTIyOTBmZjQ3ZjA5NmQ3YTc3NTYwODk5OTc5IiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC9hcGkvc2Vzc2lvbnM_Xz0xNjAyNjAxNjY3ODI0In0'
[SingleUserNotebookApp | WARNING] 403 GET /user/son520804/oauth_callback?code=fe73acda-8324-4bdd-9904-9d41e427cf43&state=eyJ1dWlkIjogImVkNTc4OGE2ZDQwMDRhOGY5MTY1Y2IyNmRhNGZlMzExIiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC9hcGkvdGVybWluYWxzP189MTYwMjYwMTY2NzgyNSJ9 (35.2.24.199): oauth state does not match. Try logging in again.
[SingleUserNotebookApp | WARNING] 403 GET /user/son520804/oauth_callback?code=[secret]&state=[secret] (@35.2.24.199) 1.95ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (@35.2.24.199) 2.34ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (@35.2.24.199) 1.60ms
[SingleUserNotebookApp | WARNING] oauth state 'eyJ1dWlkIjogImMzZDhiOGE2NzA2ZDQ5ZDdiNDAzYjJkZTJlYmI2OTM0IiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC90cmVlPyJ9' != None
[SingleUserNotebookApp | WARNING] 403 GET /user/son520804/oauth_callback?code=48d796c6-f8ec-4eb8-9091-b7d356a7d768&state=eyJ1dWlkIjogImMzZDhiOGE2NzA2ZDQ5ZDdiNDAzYjJkZTJlYmI2OTM0IiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC90cmVlPyJ9 (35.2.24.199): oauth state does not match. Try logging in again.
[SingleUserNotebookApp | WARNING] 403 GET /user/son520804/oauth_callback?code=[secret]&state=[secret] (@35.2.24.199) 2.06ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (@35.2.24.199) 2.19ms
[SingleUserNotebookApp | WARNING] oauth state 'eyJ1dWlkIjogImMzZDhiOGE2NzA2ZDQ5ZDdiNDAzYjJkZTJlYmI2OTM0IiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC90cmVlPyJ9' != None
[SingleUserNotebookApp | WARNING] 403 GET /user/son520804/oauth_callback?code=48d796c6-f8ec-4eb8-9091-b7d356a7d768&state=eyJ1dWlkIjogImMzZDhiOGE2NzA2ZDQ5ZDdiNDAzYjJkZTJlYmI2OTM0IiwgIm5leHRfdXJsIjogIi91c2VyL3NvbjUyMDgwNC90cmVlPyJ9 (35.2.24.199): oauth state does not match. Try logging in again.
[SingleUserNotebookApp | WARNING] 403 GET /user/son520804/oauth_callback?code=[secret]&state=[secret] (@35.2.24.199) 2.19ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (@35.2.24.199) 1.39ms
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/ -> /user/son520804/tree? (@35.2.24.199) 0.79ms
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/tree? -> /hub/api/oauth2/authorize?client_id=jupyterhub-user-son520804&redirect_uri=%2Fuser%2Fson520804%2Foauth_callback&response_type=code&state=[secret] (@35.2.24.199) 1.29ms
[SingleUserNotebookApp | INFO] Logged-in user {'kind': 'user', 'name': 'son520804', 'admin': False, 'groups': [], 'server': '/user/son520804/', 'pending': None, 'created': '2020-04-06T14:45:49.903317Z', 'last_activity': '2020-10-13T17:56:06.675711Z', 'servers': None}
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/oauth_callback?code=[secret]&state=[secret] -> /user/son520804/tree? (@35.2.24.199) 67.93ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/tree? (son520804@35.2.24.199) 10.45ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@35.2.24.199) 1.56ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@35.2.24.199) 1.51ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/tree?_=1602611766943 (son520804@35.2.24.199) 7.52ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/common?_=1602611766944 (son520804@35.2.24.199) 3.50ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611766945 (son520804@35.2.24.199) 3.25ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1602611766946 (son520804@35.2.24.199) 2.55ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611766947 (son520804@35.2.24.199) 2.51ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1602611766948 (son520804@35.2.24.199) 113.38ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/nbgrader_version?version=0.5.6&_=1602611766949 (son520804@35.2.24.199) 0.98ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/Candlestick_Plot.ipynb?content=0&_=1602601685456 (son520804@35.2.24.199) 1.41ms
[SingleUserNotebookApp | INFO] Saving file at /Candlestick_Plot.ipynb
[SingleUserNotebookApp | INFO] 200 PUT /user/son520804/api/contents/Candlestick_Plot.ipynb (son520804@35.2.24.199) 297.03ms
[SingleUserNotebookApp | INFO] 201 POST /user/son520804/api/contents/Candlestick_Plot.ipynb/checkpoints (son520804@35.2.24.199) 45.26ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/notebooks/Candlestick_Plot.ipynb (son520804@35.2.24.199) 326.62ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@35.2.24.199) 1.91ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@35.2.24.199) 1.74ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/notebook?_=1602611771898 (son520804@35.2.24.199) 14.19ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/common?_=1602611771899 (son520804@35.2.24.199) 15.71ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/Candlestick_Plot.ipynb?type=notebook&_=1602611771900 (son520804@35.2.24.199) 156.23ms
[SingleUserNotebookApp | INFO] Kernel started: de17e4fb-02e7-46ed-958b-786eb81e16a8
[SingleUserNotebookApp | INFO] 201 POST /user/son520804/api/sessions (son520804@35.2.24.199) 65.80ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents/Candlestick_Plot.ipynb/checkpoints?_=1602611771901 (son520804@35.2.24.199) 9.93ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/livereveal?_=1602611771902 (son520804@35.2.24.199) 38.53ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/rise?_=1602611771903 (son520804@35.2.24.199) 40.71ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/notebook?_=1602611771904 (son520804@35.2.24.199) 49.47ms
[SingleUserNotebookApp | INFO] Adapting from protocol version 5.1 (kernel de17e4fb-02e7-46ed-958b-786eb81e16a8) to 5.3 (client).
[SingleUserNotebookApp | INFO] 101 GET /user/son520804/api/kernels/de17e4fb-02e7-46ed-958b-786eb81e16a8/channels?session_id=2f04c1f8a73249d3b55c14ccfee3b9e1 (son520804@35.2.24.199) 256.74ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/nbconvert/notebook/Candlestick_Plot.ipynb?download=true (son520804@35.2.24.199) 247.65ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/sessions?_=1602611026552 (son520804@35.2.38.164) 26.67ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602611026553 (son520804@35.2.38.164) 5.01ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/contents?type=directory&_=1602611026554 (son520804@35.2.38.164) 116.91ms
[SingleUserNotebookApp | INFO] Starting buffering for de17e4fb-02e7-46ed-958b-786eb81e16a8:2f04c1f8a73249d3b55c14ccfee3b9e1
[SingleUserNotebookApp | CRITICAL] received signal 15, stopping
[SingleUserNotebookApp | INFO] Shutting down 1 kernel
[SingleUserNotebookApp | INFO] Kernel shutdown: de17e4fb-02e7-46ed-958b-786eb81e16a8
[SingleUserNotebookApp | WARNING] No nbgrader_config.py file found (rerun with --debug to see where nbgrader is looking)
[SingleUserNotebookApp | INFO] Loading the validate_assignment nbgrader serverextension
[SingleUserNotebookApp | INFO] Starting jupyterhub-singleuser server version 1.0.0
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/ -> /user/son520804/tree? (@172.16.109.55) 2.16ms
[SingleUserNotebookApp | WARNING] jupyterhub version 0.9.6 != jupyterhub-singleuser version 1.0.0. This could cause failure to authenticate and result in redirect loops!
[SingleUserNotebookApp | INFO] Serving notebooks from local directory: /home/jovyan/etc_composition/config/extensions
[SingleUserNotebookApp | INFO] The Jupyter Notebook is running at:
[SingleUserNotebookApp | INFO] http://jupyter-son520804:8888/user/son520804/
[SingleUserNotebookApp | INFO] Use Control-C to stop this server and shut down all kernels (twice to skip confirmation).
[SingleUserNotebookApp | WARNING] Activity events disabled
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/tree?redirects=1 -> /hub/api/oauth2/authorize?client_id=jupyterhub-user-son520804&redirect_uri=%2Fuser%2Fson520804%2Foauth_callback&response_type=code&state=[secret] (@35.2.24.199) 2.10ms
[SingleUserNotebookApp | INFO] Logged-in user {'kind': 'user', 'name': 'son520804', 'admin': False, 'groups': [], 'server': '/user/son520804/', 'pending': None, 'created': '2020-04-06T14:45:49.903317Z', 'last_activity': '2020-10-14T18:42:23.882091Z', 'servers': None}
[SingleUserNotebookApp | INFO] 302 GET /user/son520804/oauth_callback?code=[secret]&state=[secret] -> /user/son520804/tree?redirects=1 (@35.2.24.199) 73.31ms
[SingleUserNotebookApp | ERROR] Could not open static file ''
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/tree?redirects=1 (son520804@35.2.24.199) 86.88ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@35.2.24.199) 20.21ms
[SingleUserNotebookApp | WARNING] 404 GET /user/son520804/static/components/react/react-dom.production.min.js (son520804@35.2.24.199) 1.90ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/common?_=1602700945175 (son520804@35.2.24.199) 16.59ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/config/tree?_=1602700945174 (son520804@35.2.24.199) 26.87ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602700945176 (son520804@35.2.24.199) 9.89ms
[SingleUserNotebookApp | INFO] 200 GET /user/son520804/api/terminals?_=1602700945178 (son520804@35.2.24.199) 18.24ms
